시도,군구,주소,충전소명,시설구분(대),시설구분(소),기종(대),기종(소),운영기관(대),운영기관(소),급속충전량,충전기타입,이용자제한,위도경도
경상북도,김천시,경상북도 김천시 농소면 경부고속도로 194 (신촌리),김천(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.129385,128.164209"
경상북도,김천시,경상북도 김천시 농소면 경부고속도로 194 (신촌리),김천(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.129385,128.164209"
경상북도,김천시,경상북도 김천시 농소면 경부고속도로 193 (신촌리),김천(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.1307247,128.1632209"
경상북도,김천시,경상북도 김천시 농소면 경부고속도로 193 (신촌리),김천(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.1307247,128.1632209"
경상북도,칠곡군,경상북도 칠곡군 왜관읍 경부고속도로 159 (아곡리),칠곡(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.02025,128.4292831"
경상북도,칠곡군,경상북도 칠곡군 왜관읍 경부고속도로 159 (아곡리),칠곡(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.02025,128.4292831"
경상북도,칠곡군,경상북도 칠곡군 왜관읍 경부고속도로 159 (아곡리),칠곡(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.02025,128.4292831"
경상북도,칠곡군,경상북도 칠곡군 왜관읍 경부고속도로 159 (아곡리),칠곡(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.02025,128.4292831"
경상북도,칠곡군,경상북도 칠곡군 왜관읍 경부고속도로 158 (아곡리),칠곡(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.0129743,128.4306428"
경상북도,칠곡군,경상북도 칠곡군 왜관읍 경부고속도로 158 (아곡리),칠곡(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.0129743,128.4306428"
대전광역시,대덕구,대전광역시 대덕구 산업단지로 27 (상서동) 236-1,신탄진(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.4253780,127.4184083"
서울특별시,서초구,서울특별시 서초구 양재대로12길 73-71 (원지동),서울만남(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.4600218,127.0420378"
서울특별시,서초구,서울특별시 서초구 양재대로12길 73-71 (원지동),서울만남(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.4600218,127.0420378"
충청남도,천안시,충청남도 천안시 서북구 입장면 연곡길 407,입장거봉포도(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.9427836,127.1943661"
충청남도,천안시,충청남도 천안시 서북구 입장면 연곡길 407,입장거봉포도(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.9427836,127.1943661"
충청남도,천안시,충청남도 천안시 동남구 쉼1길 42 (삼룡동)173-1,천안삼거리(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.7882107,127.1735101"
충청남도,천안시,충청남도 천안시 동남구 쉼1길 42 (삼룡동)173-1,천안삼거리(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.7882107,127.1735101"
충청남도,천안시,충청남도 천안시 동남구 쉼1길 42 (삼룡동)173-1,천안삼거리(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.7882107,127.1735101"
충청북도,옥천군,충청북도 옥천군 동이면 금강로 596 (조령리),금강(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.2791549,127.6736776"
충청북도,옥천군,충청북도 옥천군 동이면 금강로 596 (조령리),금강(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.2791549,127.6736776"
충청북도,옥천군,충청북도 옥천군 동이면 금강로 596 (조령리),금강(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.2791549,127.6736776"
경상남도,양산시,경상남도 양산시 하북면 경부고속도로 31-1 (순지리),통도사(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.4885288,129.0914428"
경상남도,양산시,경상남도 양산시 하북면 경부고속도로 31-1 (순지리),통도사(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.4885288,129.0914428"
경상남도,양산시,경상남도 양산시 하북면 경부고속도로 31-1 (순지리),통도사(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.4885288,129.0914428"
충청북도,청주시,충청북도 청주시 흥덕구 옥산면 경부고속도로 309 (오산리),옥산(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.6567726,127.3703995"
충청북도,옥천군,충청북도 옥천군 옥천읍 옥천동이로 242-34,옥천(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.2980694,127.598397"
충청북도,옥천군,충청북도 옥천군 옥천읍 옥천동이로 242-34,옥천(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.2980694,127.598397"
충청북도,옥천군,충청북도 옥천군 옥천읍 중앙로 135 (삼양리),옥천만남 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.3079099,127.5731265"
충청북도,음성군,충청북도 음성군 삼성면 용성리 산 44,음성(남이) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.0186894,127.4809059"
충청북도,음성군,충청북도 음성군 삼성면 용성리 산 44,음성(남이) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.0186894,127.4809059"
충청북도,청주시,충청북도 청주시 서원구 현도면 경부고속도로 289,죽암(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.4859708,127.4291512"
충청북도,청주시,충청북도 청주시 서원구 현도면 경부고속도로 290,죽암(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.4957964,127.4308677"
충청북도,청주시,충청북도 청주시 서원구 현도면 경부고속도로 290,죽암(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.4957964,127.4308677"
충청북도,청주시,충청북도 청주시 흥덕구 옥산면 경부고속도로 318 (장남리),청주(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.7162491,127.3487936"
충청북도,영동군,충청북도 영동군 황간면 회포길 102 (회포리),황간(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.2484821,127.8527773"
충청북도,영동군,충청북도 영동군 황간면 회포1길 65 (회포리),황간(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.2485222,127.8546968"
충청북도,영동군,충청북도 영동군 황간면 회포1길 65 (회포리),황간(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.2485222,127.8546968"
전라남도,함평군,전라남도 함평군 함평읍 서해안고속도로 31 (장교리),함평천지(목포) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.0694817,126.4786195"
전라남도,함평군,전라남도 함평군 함평읍 서해안고속도로 31 (장교리),함평천지(목포) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.0694817,126.4786195"
전라남도,함평군,전라남도 함평군 함평읍 서해안고속도로 38 (죽암리),함평천지(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.1295648,126.4818537"
전라남도,함평군,전라남도 함평군 함평읍 서해안고속도로 38 (죽암리),함평천지(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.1295648,126.4818537"
전북특별자치도,고창군,전북특별자치도 고창군 고창읍 서해안고속도로 81 (벽송리),고창고인돌(목포) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.4690375,126.6742688"
전북특별자치도,고창군,전북특별자치도 고창군 고창읍 서해안고속도로 81 (벽송리),고창고인돌(목포) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.4690375,126.6742688"
전북특별자치도,고창군,전북특별자치도 고창군 고창읍 서해안고속도로 80 (신월리),고창고인돌(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.461348,126.6729203"
전북특별자치도,고창군,전북특별자치도 고창군 고창읍 서해안고속도로 80 (신월리),고창고인돌(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.461348,126.6729203"
충청남도,보령시,충청남도 보령시 주교면 서해안고속도로 199 (주교리),대천(목포) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.3725548,126.556007"
충청남도,보령시,충청남도 보령시 주교면 서해안고속도로 200 (주교리),대천(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.3737327,126.557557"
충청남도,서산시,충청남도 서산시 해미면 서해안고속도로 242 (삼송리),서산(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.7338867,126.5670967"
충청남도,서산시,충청남도 서산시 해미면 서해안고속도로 242 (삼송리),서산(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.7338867,126.5670967"
충청남도,서천군,충청남도 서천군 비인면 서해안고속도로 169 (성산리),서천(목포) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.1292781,126.6269803"
충청남도,서천군,충청남도 서천군 비인면 서해안고속도로 169 (성산리),서천(목포) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.1292781,126.6269803"
충청남도,서천군,충청남도 서천군 비인면 서해안고속도로 168 (성산리),서천(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.1320831,126.6275272"
충청남도,서천군,충청남도 서천군 비인면 서해안고속도로 168 (성산리),서천(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.1320831,126.6275272"
충청남도,홍성군,충청남도 홍성군 은하면 서해안고속도로 221 (금국리),홍성(목포) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.5520256,126.579626"
충청남도,홍성군,충청남도 홍성군 은하면 서해안고속도로 220 (금국리),홍성(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.5538232,126.5818528"
전라남도,곡성군,전라남도 곡성군 겸면 호남고속도로 50 (가정리),곡성(천안) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.2595800,127.1520811"
전라남도,곡성군,전라남도 곡성군 겸면 호남고속도로 50 (가정리),곡성(천안) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.2595800,127.1520811"
전라남도,곡성군,전라남도 곡성군 겸면 호남고속도로 49 (가정리),곡성(순천) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.2581787,127.1516545"
전라남도,곡성군,전라남도 곡성군 겸면 호남고속도로 49 (가정리),곡성(순천) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.2581787,127.1516545"
전라남도,장성군,전라남도 장성군 북이면 호남고속도로 108 (박산리),백양사(천안) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.393621,126.8072817"
전라남도,장성군,전라남도 장성군 북이면 호남고속도로 108 (박산리),백양사(천안) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.393621,126.8072817"
전라남도,순천시,전라남도 순천시 서면 호남고속도로 3 (비월리),순천(순천) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.0087393,127.4465958"
전북특별자치도,완주군,전북특별자치도 완주군 이서면 호남고속도로 161 (은교리),이서(순천) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.8034454,127.0240566"
전북특별자치도,완주군,전북특별자치도 완주군 이서면 호남고속도로 161 (은교리),이서(순천) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.8034454,127.0240566"
전북특별자치도,완주군,전북특별자치도 완주군 이서면 호남고속도로 162 (은교리),이서(천안) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.802184,127.0258792"
전북특별자치도,완주군,전북특별자치도 완주군 이서면 호남고속도로 162 (은교리),이서(천안) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.802184,127.0258792"
전북특별자치도,정읍시,전북특별자치도 정읍시 북면 하북1길 227-17 (남산리),정읍녹두장군(천안) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.6005769,126.8646591"
전북특별자치도,정읍시,전북특별자치도 정읍시 북면 정신로 135-61 (남산리),정읍녹두장군(순천) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.6015871,126.8626805"
충청남도,논산시,충청남도 논산시 벌곡면 호남고속도로 2465-10 (신양리),벌곡(논산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.2175076,127.2740754"
경기도,이천시,경기도 이천시 마장면 중부대로609번길 244-35 (목리),이천(남이) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.2651225,127.4032213"
경기도,이천시,경기도 이천시 신둔면 서이천로853번길 346-129 (용면리),이천(하남) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.29389,127.37638"
충청북도,음성군,충청북도 음성군 삼성면 중부고속도로 52 (양덕리),음성(하남) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.0227527,127.4844255"
충청북도,음성군,충청북도 음성군 삼성면 중부고속도로 52 (양덕리),음성(하남) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.0227527,127.4844255"
경상북도,경주시,경상북도 경주시 건천읍 경부고속도로 77 (방내리),건천(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.830231,129.1099622"
경상북도,경주시,경상북도 경주시 건천읍 경부고속도로 76 (방내리),건천(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.8317384,129.1086245"
경상남도,고성군,경상남도 고성군 대가면 통영대전고속도로 29 (송계리),고성공룡나라(통영) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.0515247,128.2640664"
경상남도,고성군,경상남도 고성군 대가면 통영대전고속도로 32 (신전리),고성공룡나라(대전) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.0570523,128.2513447"
경상남도,산청군,경상남도 산청군 단성면 통영대전고속도로 77 (방목리),산청(통영) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.3333219,127.9375368"
경상남도,산청군,경상남도 산청군 단성면 통영대전고속도로 77 (방목리),산청(통영) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.3333219,127.9375368"
경상남도,산청군,경상남도 산청군 단성면 통영대전고속도로 76 (방목리),산청(대전) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.3340661,127.9386829"
경상남도,산청군,경상남도 산청군 단성면 통영대전고속도로 76 (방목리),산청(대전) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.3340661,127.9386829"
전북특별자치도,장수군,전북특별자치도 장수군 계북면 당저길 59 (양악리),덕유산(통영) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.8141655,127.6435798"
전북특별자치도,무주군,전북특별자치도 무주군 안성면 통영대전고속도로 148 (공진리),덕유산(대전) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.8170253,127.6459339"
충청남도,금산군,충청남도 금산군 군북면 어필각로 300 (외부리),금산인삼랜드(통영) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.1536077,127.4953731"
충청남도,금산군,충청남도 금산군 군북면 대암길 34-30 (외부리),금산인삼랜드(대전) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.1550665,127.4964759"
경상남도,함양군,경상남도 함양군 지곡면 효산길 23-31 (보산리),함양(통영) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.5510049,127.7588744"
경상남도,함양군,경상남도 함양군 지곡면 효산길 23-11 (보산리),함양(대전) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.5517867,127.7601314"
경상북도,문경시,경상북도 문경시 중부내륙고속도로 173,문경(창원) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.6197424,128.1505644"
경상북도,문경시,경상북도 문경시 중부내륙고속도로 174 (유곡동),문경(양평) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.6212807,128.1519843"
경상북도,문경시,경상북도 문경시 중부내륙고속도로 174 (유곡동),문경(양평) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.6212807,128.1519843"
경기도,여주시,경기도 여주시 능서면 중부내륙고속도로 271 (매류리),서여주(창원) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.27878,127.57837"
경기도,여주시,경기도 여주시 능서면 중부내륙고속도로 271 (매류리),서여주(창원) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.27878,127.57837"
경기도,여주시,경기도 여주시 능서면 중부내륙고속도로 272 (매류리),서여주(양평) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.278818,127.5803924"
경기도,여주시,경기도 여주시 능서면 중부내륙고속도로 272 (매류리),서여주(양평) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.278818,127.5803924"
경상남도,창녕군,경상남도 창녕군 영산면 장척호수길 56-110 (신제리),영산(창원) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.4292247,128.4956649"
경상남도,창녕군,경상남도 창녕군 영산면 장척호수길 56-110 (신제리),영산(창원) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.4292247,128.4956649"
충청북도,괴산군,충청북도 괴산군 장연면 중부내륙고속도로 205 (오가리),괴산(창원) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.8308728,127.9580054"
충청북도,괴산군,충청북도 괴산군 장연면 중부내륙고속도로 204 (오가리),괴산(양평) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.8315471,127.9599952"
충청북도,괴산군,충청북도 괴산군 장연면 중부내륙고속도로 204 (오가리),괴산(양평) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.8315471,127.9599952"
경상남도,함안군,경상남도 함안군 칠서면 계룡로 122-1 (계내리),칠서(양평) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.3704567,128.4967833"
경상남도,함안군,경상남도 함안군 칠서면 계룡로 122-1 (계내리),칠서(양평) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.3704567,128.4967833"
경기도,하남시,경기도 하남시 중부고속도로 117-1 (천현동),하남드림 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5304600,127.2068880"
대구광역시,달성군,대구광역시 달성군 현풍면 비슬로 741 (성하리),현풍(대구) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.7021668,128.4379186"
대구광역시,달성군,대구광역시 달성군 현풍면 비슬로 741 (성하리),현풍(대구) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.7021668,128.4379186"
대구광역시,달성군,대구광역시 달성군 현풍면 성하길 48 (성하리),현풍(창원) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.7016332,128.4358089"
대구광역시,달성군,대구광역시 달성군 현풍면 성하길 48 (성하리),현풍(창원) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.7016332,128.4358089"
